PERC_OPENED,CAMPAIGN_ID,CAMPAIGN_NAME,CLIENT,CLIENT_NAME,CREATED_BY,FROM_EMAIL,FROM_NAME,JOB_ID,LAST_BOUNCED_COUNT,LAST_CLICK_COUNT,LAST_MODIFIED_BY,LAST_OPEN_COUNT,LAST_SYNCED,LAST_UNSUBSCRIBE_COUNT,NUM_BOUNCED,NUM_CLICKS,NUM_FORWARDS,NUM_LIKES,NUM_MENTIONS,NUM_OPENS,NUM_RECIPIENTS,NUM_SPAM_COMPLAINTS,NUM_UNIQUE_OPENS,NUM_UNSUBSCRIBED,OWNER,REPLY_TO,SALESFORCE_CAMPAIGN,SENT_DATE,SUBJECT,TAGS,TOTAL_RECIPIENTS,WEB_VERSION_TEXT_URL,WEB_VERSION_URL,WORLD_VIEW_EMAIL_TRACKING
32.33,CM100138,Campaign 38,Client_38,Client Name 38,user38@midwest.org,user38@midwestfood.org,Team 38,,4,345,user38@midwist.org,,,4,1,609,,1,7,746,1493,0,363,0,,,,2020-02-19T11:59:11.000Z,Sample Subject 38,,4,http://createsend.com/texturl/38,http://createsend.com/url/38,https://midwestfoodbank.org/email_tracking/38
49.78,CM100154,Campaign 54,Client_54,Client Name 54,user54@midwest.org,user54@midwestfood.org,Team 54,,5,136,user54@midwist.org,,,8,19,660,,7,10,1292,1256,3,458,5,,,,2020-03-05T05:13:59.000Z,Sample Subject 54,,51,http://createsend.com/texturl/54,http://createsend.com/url/54,https://midwestfoodbank.org/email_tracking/54
49.56,CM100170,Campaign 70,Client_70,Client Name 70,user70@midwest.org,user70@midwestfood.org,Team 70,,1,226,user70@midwist.org,,,0,16,307,,17,5,1416,1082,1,344,8,,,,2020-03-18T20:20:13.000Z,Sample Subject 70,,48,http://createsend.com/texturl/70,http://createsend.com/url/70,https://midwestfoodbank.org/email_tracking/70
41.1,CM100186,Campaign 86,Client_86,Client Name 86,user86@midwest.org,user86@midwestfood.org,Team 86,,2,344,user86@midwist.org,,,3,5,374,,20,7,1284,1186,3,844,9,,,,2020-01-29T08:04:41.000Z,Sample Subject 86,,11,http://createsend.com/texturl/86,http://createsend.com/url/86,https://midwestfoodbank.org/email_tracking/86
37.66,CM100110,Campaign 102,Client_102,Client Name 102,user102@midwest.org,user102@midwestfood.org,Team 102,,5,321,user102@midwist.org,,,9,12,617,,4,3,978,1071,1,355,9,,,,2020-02-28T09:42:36.000Z,Sample Subject 102,,26,http://createsend.com/texturl/102,http://createsend.com/url/102,https://midwestfoodbank.org/email_tracking/102
18.85,CM100111,Campaign 118,Client_118,Client Name 118,user118@midwest.org,user118@midwestfood.org,Team 118,,1,136,user118@midwist.org,,,4,14,518,,3,3,863,1330,1,900,9,,,,2020-02-26T00:53:39.000Z,Sample Subject 118,,11,http://createsend.com/texturl/118,http://createsend.com/url/118,https://midwestfoodbank.org/email_tracking/118
32.15,CM100113,Campaign 134,Client_134,Client Name 134,user134@midwest.org,user134@midwestfood.org,Team 134,,2,112,user134@midwist.org,,,1,6,667,,14,1,808,1062,2,799,0,,,,2020-01-13T04:57:17.000Z,Sample Subject 134,,41,http://createsend.com/texturl/134,http://createsend.com/url/134,https://midwestfoodbank.org/email_tracking/134
23.71,CM100115,Campaign 150,Client_150,Client Name 150,user150@midwest.org,user150@midwestfood.org,Team 150,,5,66,user150@midwist.org,,,6,13,567,,9,8,1350,1044,4,680,8,,,,2020-03-23T09:49:54.000Z,Sample Subject 150,,75,http://createsend.com/texturl/150,http://createsend.com/url/150,https://midwestfoodbank.org/email_tracking/150
31.43,CM100116,Campaign 166,Client_166,Client Name 166,user166@midwest.org,user166@midwestfood.org,Team 166,,1,225,user166@midwist.org,,,5,11,450,,8,3,1356,1033,5,562,5,,,,2020-03-23T21:29:34.000Z,Sample Subject 166,,65,http://createsend.com/texturl/166,http://createsend.com/url/166,https://midwestfoodbank.org/email_tracking/166
41.39,CM100119,Campaign 198,Client_198,Client Name 198,user198@midwest.org,user198@midwestfood.org,Team 198,,3,196,user198@midwist.org,,,1,8,207,,4,1,736,1154,5,220,2,,,,2020-03-29T08:42:18.000Z,Sample Subject 198,,99,http://createsend.com/texturl/198,http://createsend.com/url/198,https://midwestfoodbank.org/email_tracking/198
11.62,CM100121,Campaign 214,Client_214,Client Name 214,user214@midwest.org,user214@midwestfood.org,Team 214,,2,389,user214@midwist.org,,,6,14,277,,19,9,1196,1470,2,400,7,,,,2020-01-09T08:13:55.000Z,Sample Subject 214,,59,http://createsend.com/texturl/214,http://createsend.com/url/214,https://midwestfoodbank.org/email_tracking/214
19.85,CM100123,Campaign 230,Client_230,Client Name 230,user230@midwest.org,user230@midwestfood.org,Team 230,,4,429,user230@midwist.org,,,10,9,117,,11,2,1035,1092,5,201,4,,,,2020-03-26T00:12:06.000Z,Sample Subject 230,,79,http://createsend.com/texturl/230,http://createsend.com/url/230,https://midwestfoodbank.org/email_tracking/230
35.23,CM100124,Campaign 246,Client_246,Client Name 246,user246@midwest.org,user246@midwestfood.org,Team 246,,1,419,user246@midwist.org,,,4,20,639,,6,5,1287,1359,0,547,5,,,,2020-01-09T04:39:43.000Z,Sample Subject 246,,81,http://createsend.com/texturl/246,http://createsend.com/url/246,https://midwestfoodbank.org/email_tracking/246
37.56,CM100126,Campaign 262,Client_262,Client Name 262,user262@midwest.org,user262@midwestfood.org,Team 262,,1,268,user262@midwist.org,,,10,4,363,,18,1,1048,1129,1,944,3,,,,2020-01-06T03:20:49.000Z,Sample Subject 262,,65,http://createsend.com/texturl/262,http://createsend.com/url/262,https://midwestfoodbank.org/email_tracking/262
43.03,CM100127,Campaign 278,Client_278,Client Name 278,user278@midwest.org,user278@midwestfood.org,Team 278,,4,492,user278@midwist.org,,,5,4,285,,1,2,913,1124,3,391,2,,,,2020-01-09T07:43:27.000Z,Sample Subject 278,,63,http://createsend.com/texturl/278,http://createsend.com/url/278,https://midwestfoodbank.org/email_tracking/278
45.93,CM100129,Campaign 294,Client_294,Client Name 294,user294@midwest.org,user294@midwestfood.org,Team 294,,2,551,user294@midwist.org,,,4,16,115,,4,4,1101,1283,4,920,3,,,,2020-02-13T20:10:39.000Z,Sample Subject 294,,92,http://createsend.com/texturl/294,http://createsend.com/url/294,https://midwestfoodbank.org/email_tracking/294
13.46,CM100131,Campaign 310,Client_310,Client Name 310,user310@midwest.org,user310@midwestfood.org,Team 310,,4,343,user310@midwist.org,,,1,3,123,,4,3,1319,1096,4,474,3,,,,2020-02-07T19:35:41.000Z,Sample Subject 310,,53,http://createsend.com/texturl/310,http://createsend.com/url/310,https://midwestfoodbank.org/email_tracking/310
27.32,CM100132,Campaign 326,Client_326,Client Name 326,user326@midwest.org,user326@midwestfood.org,Team 326,,4,210,user326@midwist.org,,,3,18,583,,15,5,984,1431,2,340,5,,,,2020-02-01T14:00:58.000Z,Sample Subject 326,,17,http://createsend.com/texturl/326,http://createsend.com/url/326,https://midwestfoodbank.org/email_tracking/326
44.24,CM100135,Campaign 358,Client_358,Client Name 358,user358@midwest.org,user358@midwestfood.org,Team 358,,1,648,user358@midwist.org,,,10,9,677,,12,9,693,1182,4,905,6,,,,2020-01-07T16:53:06.000Z,Sample Subject 358,,26,http://createsend.com/texturl/358,http://createsend.com/url/358,https://midwestfoodbank.org/email_tracking/358
20.72,CM100139,Campaign 390,Client_390,Client Name 390,user390@midwest.org,user390@midwestfood.org,Team 390,,5,365,user390@midwist.org,,,9,15,606,,16,5,1359,1420,3,309,0,,,,2020-03-09T08:18:29.000Z,Sample Subject 390,,15,http://createsend.com/texturl/390,http://createsend.com/url/390,https://midwestfoodbank.org/email_tracking/390
48.49,CM100140,Campaign 406,Client_406,Client Name 406,user406@midwest.org,user406@midwestfood.org,Team 406,,4,421,user406@midwist.org,,,7,16,143,,5,9,1204,1432,3,569,6,,,,2020-02-28T16:02:30.000Z,Sample Subject 406,,87,http://createsend.com/texturl/406,http://createsend.com/url/406,https://midwestfoodbank.org/email_tracking/406
20.67,CM100154,Campaign 543,Client_543,Client Name 543,user543@midwest.org,user543@midwestfood.org,Team 543,,4,702,user543@midwist.org,,,5,1,365,,1,3,1141,1293,2,872,5,,,,2020-02-24T02:03:13.000Z,Sample Subject 543,,37,http://createsend.com/texturl/543,http://createsend.com/url/543,https://midwestfoodbank.org/email_tracking/543
13.64,CM100155,Campaign 559,Client_559,Client Name 559,user559@midwest.org,user559@midwestfood.org,Team 559,,5,359,user559@midwist.org,,,1,10,372,,5,2,791,1105,3,272,1,,,,2020-03-03T01:02:03.000Z,Sample Subject 559,,64,http://createsend.com/texturl/559,http://createsend.com/url/559,https://midwestfoodbank.org/email_tracking/559
20.47,CM100157,Campaign 575,Client_575,Client Name 575,user575@midwest.org,user575@midwestfood.org,Team 575,,3,614,user575@midwist.org,,,5,7,222,,12,9,838,1176,4,985,0,,,,2020-01-24T16:53:33.000Z,Sample Subject 575,,32,http://createsend.com/texturl/575,http://createsend.com/url/575,https://midwestfoodbank.org/email_tracking/575
11.98,CM100159,Campaign 591,Client_591,Client Name 591,user591@midwest.org,user591@midwestfood.org,Team 591,,1,764,user591@midwist.org,,,0,19,193,,16,6,893,1157,0,559,8,,,,2020-03-27T18:33:51.000Z,Sample Subject 591,,52,http://createsend.com/texturl/591,http://createsend.com/url/591,https://midwestfoodbank.org/email_tracking/591
16.39,CM100160,Campaign 607,Client_607,Client Name 607,user607@midwest.org,user607@midwestfood.org,Team 607,,4,504,user607@midwist.org,,,2,1,371,,2,7,977,1159,1,923,1,,,,2020-02-07T01:44:04.000Z,Sample Subject 607,,99,http://createsend.com/texturl/607,http://createsend.com/url/607,https://midwestfoodbank.org/email_tracking/607
38.16,CM100162,Campaign 623,Client_623,Client Name 623,user623@midwest.org,user623@midwestfood.org,Team 623,,1,571,user623@midwist.org,,,4,18,144,,17,3,1329,1161,4,979,3,,,,2020-03-20T17:12:45.000Z,Sample Subject 623,,19,http://createsend.com/texturl/623,http://createsend.com/url/623,https://midwestfoodbank.org/email_tracking/623
15.73,CM100163,Campaign 639,Client_639,Client Name 639,user639@midwest.org,user639@midwestfood.org,Team 639,,5,549,user639@midwist.org,,,10,13,653,,9,10,1179,1033,2,733,0,,,,2020-03-13T08:13:17.000Z,Sample Subject 639,,47,http://createsend.com/texturl/639,http://createsend.com/url/639,https://midwestfoodbank.org/email_tracking/639
44.58,CM100165,Campaign 655,Client_655,Client Name 655,user655@midwest.org,user655@midwestfood.org,Team 655,,3,645,user655@midwist.org,,,9,11,233,,4,6,814,1464,1,908,4,,,,2020-02-17T08:41:14.000Z,Sample Subject 655,,100,http://createsend.com/texturl/655,http://createsend.com/url/655,https://midwestfoodbank.org/email_tracking/655
40.7,CM100167,Campaign 671,Client_671,Client Name 671,user671@midwest.org,user671@midwestfood.org,Team 671,,3,530,user671@midwist.org,,,3,17,368,,8,10,1118,1321,5,295,3,,,,2020-04-07T10:57:48.000Z,Sample Subject 671,,35,http://createsend.com/texturl/671,http://createsend.com/url/671,https://midwestfoodbank.org/email_tracking/671
49.04,CM100168,Campaign 687,Client_687,Client Name 687,user687@midwest.org,user687@midwestfood.org,Team 687,,1,357,user687@midwist.org,,,2,1,150,,16,6,1395,1121,3,255,6,,,,2020-04-16T05:52:50.000Z,Sample Subject 687,,45,http://createsend.com/texturl/687,http://createsend.com/url/687,https://midwestfoodbank.org/email_tracking/687
36.06,CM100170,Campaign 703,Client_703,Client Name 703,user703@midwest.org,user703@midwestfood.org,Team 703,,2,138,user703@midwist.org,,,8,1,660,,1,9,657,1021,0,920,8,,,,2020-02-08T14:43:55.000Z,Sample Subject 703,,37,http://createsend.com/texturl/703,http://createsend.com/url/703,https://midwestfoodbank.org/email_tracking/703
15.8,CM100171,Campaign 719,Client_719,Client Name 719,user719@midwest.org,user719@midwestfood.org,Team 719,,4,515,user719@midwist.org,,,9,20,574,,11,2,864,1125,2,232,1,,,,2020-01-31T07:33:10.000Z,Sample Subject 719,,73,http://createsend.com/texturl/719,http://createsend.com/url/719,https://midwestfoodbank.org/email_tracking/719
10.87,CM100173,Campaign 735,Client_735,Client Name 735,user735@midwest.org,user735@midwestfood.org,Team 735,,5,614,user735@midwist.org,,,6,9,436,,16,6,775,1264,5,359,1,,,,2020-01-01T13:38:30.000Z,Sample Subject 735,,33,http://createsend.com/texturl/735,http://createsend.com/url/735,https://midwestfoodbank.org/email_tracking/735
22.96,CM100175,Campaign 751,Client_751,Client Name 751,user751@midwest.org,user751@midwestfood.org,Team 751,,2,460,user751@midwist.org,,,2,5,100,,11,7,1253,1246,5,938,6,,,,2020-02-06T22:58:29.000Z,Sample Subject 751,,21,http://createsend.com/texturl/751,http://createsend.com/url/751,https://midwestfoodbank.org/email_tracking/751
32.41,CM100176,Campaign 767,Client_767,Client Name 767,user767@midwest.org,user767@midwestfood.org,Team 767,,4,492,user767@midwist.org,,,10,1,185,,1,4,1234,1456,3,960,0,,,,2020-03-12T03:16:09.000Z,Sample Subject 767,,5,http://createsend.com/texturl/767,http://createsend.com/url/767,https://midwestfoodbank.org/email_tracking/767
16.25,CM100178,Campaign 783,Client_783,Client Name 783,user783@midwest.org,user783@midwestfood.org,Team 783,,5,247,user783@midwist.org,,,6,2,259,,2,2,625,1388,0,403,5,,,,2020-02-19T11:23:11.000Z,Sample Subject 783,,7,http://createsend.com/texturl/783,http://createsend.com/url/783,https://midwestfoodbank.org/email_tracking/783
29.31,CM100179,Campaign 799,Client_799,Client Name 799,user799@midwest.org,user799@midwestfood.org,Team 799,,4,465,user799@midwist.org,,,2,6,197,,6,10,1318,1059,1,932,1,,,,2020-01-02T19:02:52.000Z,Sample Subject 799,,10,http://createsend.com/texturl/799,http://createsend.com/url/799,https://midwestfoodbank.org/email_tracking/799
38.39,CM100181,Campaign 815,Client_815,Client Name 815,user815@midwest.org,user815@midwestfood.org,Team 815,,5,522,user815@midwist.org,,,3,1,204,,10,9,620,1252,1,752,9,,,,2020-02-08T03:19:21.000Z,Sample Subject 815,,78,http://createsend.com/texturl/815,http://createsend.com/url/815,https://midwestfoodbank.org/email_tracking/815
32.91,CM100183,Campaign 831,Client_831,Client Name 831,user831@midwest.org,user831@midwestfood.org,Team 831,,5,701,user831@midwist.org,,,10,3,407,,11,5,888,1399,0,824,5,,,,2020-02-04T09:17:39.000Z,Sample Subject 831,,71,http://createsend.com/texturl/831,http://createsend.com/url/831,https://midwestfoodbank.org/email_tracking/831
13.7,CM100184,Campaign 847,Client_847,Client Name 847,user847@midwest.org,user847@midwestfood.org,Team 847,,4,520,user847@midwist.org,,,4,9,461,,16,8,645,1353,0,349,9,,,,2020-04-11T22:58:36.000Z,Sample Subject 847,,82,http://createsend.com/texturl/847,http://createsend.com/url/847,https://midwestfoodbank.org/email_tracking/847
23.93,CM100186,Campaign 863,Client_863,Client Name 863,user863@midwest.org,user863@midwestfood.org,Team 863,,1,353,user863@midwist.org,,,9,5,549,,2,5,1061,1434,0,591,8,,,,2020-01-27T08:21:12.000Z,Sample Subject 863,,79,http://createsend.com/texturl/863,http://createsend.com/url/863,https://midwestfoodbank.org/email_tracking/863
38.44,CM100187,Campaign 879,Client_879,Client Name 879,user879@midwest.org,user879@midwestfood.org,Team 879,,5,56,user879@midwist.org,,,0,6,519,,8,7,914,1433,5,725,9,,,,2020-02-12T09:00:09.000Z,Sample Subject 879,,55,http://createsend.com/texturl/879,http://createsend.com/url/879,https://midwestfoodbank.org/email_tracking/879
28.74,CM100191,Campaign 911,Client_911,Client Name 911,user911@midwest.org,user911@midwestfood.org,Team 911,,5,496,user911@midwist.org,,,5,6,113,,12,5,1341,1147,3,998,5,,,,2020-01-23T02:23:41.000Z,Sample Subject 911,,74,http://createsend.com/texturl/911,http://createsend.com/url/911,https://midwestfoodbank.org/email_tracking/911
39.59,CM100192,Campaign 927,Client_927,Client Name 927,user927@midwest.org,user927@midwestfood.org,Team 927,,4,673,user927@midwist.org,,,9,12,182,,4,9,832,1345,2,809,3,,,,2020-03-12T05:30:30.000Z,Sample Subject 927,,59,http://createsend.com/texturl/927,http://createsend.com/url/927,https://midwestfoodbank.org/email_tracking/927
35.58,CM100194,Campaign 943,Client_943,Client Name 943,user943@midwest.org,user943@midwestfood.org,Team 943,,1,737,user943@midwist.org,,,1,7,343,,10,8,1056,1242,0,621,2,,,,2020-01-10T19:16:12.000Z,Sample Subject 943,,97,http://createsend.com/texturl/943,http://createsend.com/url/943,https://midwestfoodbank.org/email_tracking/943
34.89,CM100195,Campaign 959,Client_959,Client Name 959,user959@midwest.org,user959@midwestfood.org,Team 959,,2,114,user959@midwist.org,,,8,3,274,,7,2,1059,1272,2,438,9,,,,2020-02-29T11:09:37.000Z,Sample Subject 959,,38,http://createsend.com/texturl/959,http://createsend.com/url/959,https://midwestfoodbank.org/email_tracking/959
45.67,CM100197,Campaign 975,Client_975,Client Name 975,user975@midwest.org,user975@midwestfood.org,Team 975,,4,243,user975@midwist.org,,,5,8,355,,3,10,688,1143,3,850,1,,,,2020-02-11T05:49:50.000Z,Sample Subject 975,,9,http://createsend.com/texturl/975,http://createsend.com/url/975,https://midwestfoodbank.org/email_tracking/975
14.89,CM100143,Campaign 438,Client_438,Client Name 438,user438@midwest.org,user438@midwestfood.org,Team 438,,4,483,user438@midwist.org,,,3,6,496,,9,1,798,1270,5,440,0,,,,2020-03-19T02:49:23.000Z,Sample Subject 438,,9,http://createsend.com/texturl/438,http://createsend.com/url/438,https://midwestfoodbank.org/email_tracking/438
38.6,CM100145,Campaign 454,Client_454,Client Name 454,user454@midwest.org,user454@midwestfood.org,Team 454,,4,215,user454@midwist.org,,,1,1,508,,17,3,1186,1097,0,302,1,,,,2020-02-11T06:56:15.000Z,Sample Subject 454,,91,http://createsend.com/texturl/454,http://createsend.com/url/454,https://midwestfoodbank.org/email_tracking/454
16.37,CM100147,Campaign 470,Client_470,Client Name 470,user470@midwest.org,user470@midwestfood.org,Team 470,,1,631,user470@midwist.org,,,8,9,342,,18,10,722,1044,0,811,7,,,,2020-02-29T09:25:26.000Z,Sample Subject 470,,65,http://createsend.com/texturl/470,http://createsend.com/url/470,https://midwestfoodbank.org/email_tracking/470
36.69,CM100148,Campaign 486,Client_486,Client Name 486,user486@midwest.org,user486@midwestfood.org,Team 486,,4,645,user486@midwist.org,,,1,11,338,,4,5,833,1231,3,889,9,,,,2020-01-20T13:25:25.000Z,Sample Subject 486,,82,http://createsend.com/texturl/486,http://createsend.com/url/486,https://midwestfoodbank.org/email_tracking/486
34.9,CM100150,Campaign 502,Client_502,Client Name 502,user502@midwest.org,user502@midwestfood.org,Team 502,,1,573,user502@midwist.org,,,7,20,419,,14,8,1282,1138,0,333,1,,,,2020-03-06T02:48:52.000Z,Sample Subject 502,,42,http://createsend.com/texturl/502,http://createsend.com/url/502,https://midwestfoodbank.org/email_tracking/502
27.11,CM100151,Campaign 518,Client_518,Client Name 518,user518@midwest.org,user518@midwestfood.org,Team 518,,3,305,user518@midwist.org,,,2,17,641,,6,6,1410,1253,5,339,2,,,,2020-02-16T00:30:39.000Z,Sample Subject 518,,73,http://createsend.com/texturl/518,http://createsend.com/url/518,https://midwestfoodbank.org/email_tracking/518
32.66,CM100153,Campaign 534,Client_534,Client Name 534,user534@midwest.org,user534@midwestfood.org,Team 534,,3,554,user534@midwist.org,,,3,5,277,,11,8,1339,1194,2,451,1,,,,2020-02-14T06:20:06.000Z,Sample Subject 534,,57,http://createsend.com/texturl/534,http://createsend.com/url/534,https://midwestfoodbank.org/email_tracking/534
41.79,CM100155,Campaign 550,Client_550,Client Name 550,user550@midwest.org,user550@midwestfood.org,Team 550,,3,742,user550@midwist.org,,,6,3,445,,4,2,1247,1251,0,399,1,,,,2020-04-15T14:46:45.000Z,Sample Subject 550,,84,http://createsend.com/texturl/550,http://createsend.com/url/550,https://midwestfoodbank.org/email_tracking/550
42.74,CM100156,Campaign 566,Client_566,Client Name 566,user566@midwest.org,user566@midwestfood.org,Team 566,,5,701,user566@midwist.org,,,4,10,353,,14,9,760,1023,0,490,1,,,,2020-01-15T14:25:21.000Z,Sample Subject 566,,38,http://createsend.com/texturl/566,http://createsend.com/url/566,https://midwestfoodbank.org/email_tracking/566
31.49,CM100158,Campaign 582,Client_582,Client Name 582,user582@midwest.org,user582@midwestfood.org,Team 582,,4,379,user582@midwist.org,,,10,4,437,,11,6,918,1297,3,243,3,,,,2020-03-27T11:50:53.000Z,Sample Subject 582,,45,http://createsend.com/texturl/582,http://createsend.com/url/582,https://midwestfoodbank.org/email_tracking/582
