ID,ACCOUNT_NAME,ACTIVE_VOLUNTEER,ALTERNATE_EMAIL,BIRTHDATE,CONTACT_RECORD_TYPE,CORE_VOLUNTEER,CORE_VOLUNTEER_2,DATA_QUALITY_DESCRIPTION,DATA_QUALITY_SCORE,DECEASED,DIVISION,DO_NOT_CALL,DO_NOT_CONTACT,DO_NOT_SEND_MAIL,EMAIL,EMAIL_OPT_OUT,EXCL_HH_FORMAL_GREETING,EXCL_HH_INFORMAL_GREETING,EXCL_FROM_HH_NAME,FIRST_GIFT_DATE,FIRST_SOFT_CREDIT_AMOUNT,FIRST_SOFT_CREDIT_DATE,FIRST_VOLUNTEER_DATE,goldenapp__Gender__c,GOLDEN_VOLUNTEER_HOURS_YTD,GROUP_NAME,HOME_ADDRESS,HOME_PHONE,HOUSEHOLD_MAILING_ADDRESS,HOUSEHOLD_PHONE,INITIAL_DATE_WORKED,LARGEST_GIFT,LARGEST_SOFT_CREDIT_AMOUNT,LARGEST_SOFT_CREDIT_DATE,LAST_GIFT_AMOUNT,npo02__LastCloseDate__c,LAST_HOUSEHOLD_GIFT_DATE,LAST_SOFT_CREDIT_AMOUNT,LAST_SOFT_CREDIT_DATE,LAST_VOLUNTEER_DATE,MOBILE_PHONE_TEXT,NAME,SALUTATION,FIRST_NAME,LAST_NAME,MIDDLE_NAME,SUFFIX,NO_EMAIL_REASON,NO_MAIL_REASON,NUMBER_OF_GIFTS_LAST_N_DAYS,NUMBER_OF_GIFTS_LAST_YEAR,NUMBER_OF_GIFTS_THIS_YEAR,NUMBER_OF_GIFTS_TWO_YEARS_AGO,NUMBER_OF_SOFT_CREDITS,NUMBER_OF_SOFT_CREDITS_LAST_N_DAYS,NUMBER_OF_SOFT_CREDITS_LAST_YEAR,NUMBER_OF_SOFT_CREDITS_THIS_YEAR,NUMBER_OF_SOFT_CREDITS_TWO_YEARS_AGO,ORGANIZATION_TYPE,PERSONAL_EMAIL,PHONE,PREFERRED_EMAIL,PREFERRED_PHONE,PRIMARY_ADDRESS_TYPE,PRIMARY_CONTACT,PRIMARY_PHONE,SEND_ME_MORE_ABOUT_MIDWEST_FOOD_BANK,SMALLEST_GIFT,SOFT_CREDIT_LAST_N_DAYS,SOFT_CREDIT_LAST_YEAR,SOFT_CREDIT_THIS_YEAR,SOFT_CREDIT_TOTAL,SOFT_CREDIT_TWO_YEARS_AGO,SUBSCRIPTION_ARIZONA,SUBSCRIPTION_BLOOMINGTON,SUBSCRIPTION_CENTRAL,SUBSCRIPTION_EAST_AFRICA,SUBSCRIPTION_ENEWS,SUBSCRIPTION_FLORIDA,SUBSCRIPTION_GEORGIA,SUBSCRIPTION_HAITI,SUBSCRIPTION_INDIANA,SUBSCRIPTION_MORTON,SUBSCRIPTION_NEW_ENGLAND,SUBSCRIPTION_PENNSYLVANIA,SUBSCRIPTION_PEORIA,SUBSCRIPTION_PRINT_NEWSLETTER,SUBSCRIPTION_TEXAS,npo02__TotalOppAmount__c,TOTAL_GIFTS_LAST_N_DAYS,TOTAL_GIFTS_LAST_YEAR,TOTAL_GIFTS_THIS_YEAR,TOTAL_GIFTS_TWO_YEARS_AGO,TOTAL_HOUSEHOLD_GIFTS,TOTAL_HOUSEHOLD_GIFTS_LAST_YEAR,TOTAL_HOUSEHOLD_GIFTS_THIS_YEAR,TOTAL_NUMBER_OF_GIFTS,UNIQUE_PERSON_ID,VOLUNTEER_HOURS,VOLUNTEER_HOURS_2,VOLUNTEER_HOURS_COMBINED,VOLUNTEER_HOURS_VALUE,VOLUNTEER_HOURS_YTD,VOLUNTEER_HOURS_YTD_2,VOLUNTEER_HOURS_YTD_COMBINED,VOLUNTEERID,WORK_ADDRESS,WORK_EMAIL,WORK_PHONE,WORK_PHONE_TEXT,ZIP_CODE
A0084,Account84,True,alt_user84@example.com,12/4/1979,Golden,True,COR,All Contact Details Captured,10.9,False,NFC,False,True,True,user84@example.com,False,False,False,True,1/16/2016,351.92,2/15/2024,7/14/2024,Female,30.82,Group_84,"7904 Main St, Phoenix, MA 22618, USA",809-559-8675,"7904 Main St, Phoenix, MA 22618, USA",809-559-8675,8/4/2015,683.27,1655.46,5/2/2017,361.11,5/20/2022,7/23/2019,0.0,5/17/2023,1/26/2024,815-654-3307,Name_84,,FirstName_84,LastName_84,,,,,1,4,10,10,0,10,1,1,2,Household Account,Individual,640-466-1924,Personal,Work,Home,True,175-429-9552,False,6,,,,,,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,500.74,717.38,382.22,2037.77,1297.06,2236.74,1012.7,857.31,78.9,user871029@yahoo.com%23820%8259%,157.25,110.64,328.61,797.21,29.93,18.37,181.51,LTQXMTYWNJ,"6766 Oak St, Boston, MA 22222, USA",vz4ylnurai@example.com,108-702-5551,203-970-8642,64764
A0100,Account100,True,alt_user100@example.com,10/23/1995,Golden,True,ILB,"Missing: Job Title, Salutation",13.9,True,ILP,False,True,False,user100@example.com,True,True,False,True,1/3/2019,492.17,3/5/2024,11/24/2024,Male,46.97,Group_100,"7912 Hill St, Chicago, WA 21509, USA",242-155-8443,"7912 Hill St, Chicago, WA 21509, USA",242-155-8443,9/18/2018,883.46,730.44,1/5/2018,770.73,12/2/2019,10/12/2021,1545.49,7/17/2021,8/15/2022,719-914-5712,Name_100,,FirstName_100,LastName_100,,,,,10,9,5,2,4,7,9,3,7,Household Account,Individual,932-471-4881,Personal,Work,,True,232-376-1505,False,31,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1371.59,86.42,1854.82,480.65,864.78,2013.66,768.64,1501.49,2.74,user063927@yahoo.com%72743%8208%,81.47,109.1,125.82,311.77,132.53,119.61,212.44,NJC1ODI5MZ,"5713 Cedar St, Orlando, IL 44834, USA",fxajqmwcoe@example.com,549-735-1923,671-568-9333,40092
A0116,Account116,False,alt_user116@example.com,1/9/1979,Golden,True,FLF,"Missing: Phone, Email, Job Title, Salutation",9.9,True,FLF,True,True,True,user116@example.com,False,False,False,True,1/12/2021,1085.56,4/10/2023,1/3/2022,Female,,Group_116,"1036 Cedar St, Denver, IL 30444, USA",776-525-4011,"1036 Cedar St, Denver, IL 30444, USA",776-525-4011,4/8/2015,1990.62,33.99,12/1/2018,1068.47,9/21/2022,8/9/2019,1144.52,4/9/2019,,837-358-9578,Name_116,,FirstName_116,LastName_116,,,,,0,2,9,10,5,2,5,1,4,Household Account,Individual,840-295-7543,Personal,Work,Home,True,124-873-9558,True,15,,,,,,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,1031.61,924.14,1628.86,314.16,1972.59,2015.65,1257.63,246.09,14.52,user809526@yahoo.com%60722%5726%,123.97,111.65,362.61,137.12,130.84,67.82,86.95,MJA2NTU3ND,"898 Cedar St, Chicago, FL 34606, USA",hwh6coernr@example.com,318-383-7611,492-825-6436,11602
A0132,Account132,False,alt_user132@example.com,6/18/2006,,False,,"Missing: Phone, Job Title, Salutation",34.6,True,PAH,True,False,True,user132@example.com,False,True,False,True,3/16/2010,1129.79,4/7/2018,11/8/2020,Female,15.56,,"655 Hill St, Orlando, TX 27094, USA",629-446-8534,"655 Hill St, Orlando, TX 27094, USA",629-446-8534,10/22/2017,1035.77,862.53,12/15/2021,1605.35,8/15/2023,8/28/2019,972.45,5/12/2021,5/13/2024,407-368-2487,Name_132,,FirstName_132,LastName_132,,,,,3,0,7,10,9,8,6,9,3,Household Account,Individual,891-867-1881,Personal,Work,,True,986-850-7636,False,51,,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3783.43,598.22,1074.96,2960.17,1872.42,1312.5,779.21,1101.21,43.6,user688781@yahoo.com%80657%4476%,7.94,173.41,398.88,967.85,116.64,145.14,151.41,LTI1MJCYMJ,"8034 Hill St, Chicago, TX 35092, USA",jjv1elcbmv@example.com,709-316-7829,635-432-4974,66088
A0148,Account148,True,alt_user148@example.com,1/27/1998,Golden,True,FLF,All Contact Details Captured,43.4,True,ILP,True,True,False,user148@example.com,True,True,False,False,12/25/2024,329.98,1/8/2019,1/17/2020,Male,18.85,Group_148,"7788 View St, Phoenix, TX 75129, USA",876-557-8211,"7788 View St, Phoenix, TX 75129, USA",876-557-8211,12/26/2018,0.0,0.0,4/4/2020,2.92,10/11/2020,5/28/2022,68.16,,2/24/2022,871-622-4234,Name_148,,FirstName_148,LastName_148,,,No Email Requested,,9,10,6,0,9,9,5,3,3,Household Account,Individual,352-314-8171,Personal,Home,,True,301-484-2357,False,32,,,,,,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,3408.55,196.97,875.54,1056.33,855.2,2874.24,1418.32,179.88,56.62,user230785@yahoo.com%93422%9903%,126.99,101.92,82.42,321.5,79.82,117.34,225.37,LTMWMTU3MT,"3357 Oak St, Seattle, MA 21564, USA",hvn6a3oopi@example.com,151-177-6622,283-425-7308,59567
A0164,Account164,False,alt_user164@example.com,2/15/1965,Golden,False,ILB,,36.8,False,TXD,True,True,True,user164@example.com,False,True,True,True,12/2/2011,1552.13,7/10/2017,4/5/2021,Unspecified,17.61,Group_164,"4359 Pine St, Austin, AZ 14518, USA",689-292-5729,"4359 Pine St, Austin, AZ 14518, USA",689-292-5729,12/5/2015,137.26,1837.53,6/3/2017,1074.71,5/1/2023,12/22/2022,1123.76,12/7/2019,4/23/2024,595-430-9777,Name_164,,FirstName_164,LastName_164,,,,,4,6,10,3,0,4,9,0,2,Household Account,Individual,837-628-3149,Personal,Work,Work,True,287-953-3585,False,25,,,,,,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,150.95,189.43,736.01,1170.18,133.9,1509.23,564.54,198.65,47.21,user987146@yahoo.com%98122%5618%,88.8,163.7,76.41,40.5,115.99,98.29,209.64,MJU4NTGZOT,"5376 Maple St, Denver, MA 72675, USA",sqguilruse@example.com,950-584-8097,389-358-1498,10491
A0180,Account180,False,alt_user180@example.com,12/5/2009,Golden,True,,"Missing: Phone, Email, Job Title, Salutation",4.2,True,PAH,True,True,True,user180@example.com,True,True,True,True,5/3/2021,1235.36,10/10/2020,10/15/2024,Male,,Group_180,"7892 Cedar St, Chicago, WA 70828, USA",238-578-5630,"7892 Cedar St, Chicago, WA 70828, USA",238-578-5630,9/14/2021,990.45,270.4,10/30/2023,108.85,11/23/2023,4/8/2022,1753.17,7/6/2018,12/23/2022,733-959-6491,Name_180,,FirstName_180,LastName_180,,,No Email Requested,,1,4,5,8,3,3,1,3,2,Household Account,Individual,854-225-7507,Personal,Home,Home,True,130-343-2635,False,4,,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2958.47,883.52,1491.37,2502.93,2877.9,3608.85,1459.65,690.65,84.79,user454533@yahoo.com%70043%4481%,45.78,119.25,15.79,871.81,93.93,125.68,104.24,MTI2NJQ2OT,"3548 Elm St, Chicago, IL 62008, USA",fcjohslxkg@example.com,395-799-1064,786-521-8448,50017
A0196,Account196,True,alt_user196@example.com,3/7/1950,Golden,False,ILM,"Missing: Phone, Email, Job Title, Salutation",37.0,False,,True,True,True,user196@example.com,True,False,False,True,1/15/2023,1198.13,1/20/2016,6/6/2023,Male,11.62,Group_196,"1468 Cedar St, Orlando, TX 49271, USA",660-648-2410,"1468 Cedar St, Orlando, TX 49271, USA",660-648-2410,8/27/2017,674.35,647.88,4/4/2019,1815.42,1/27/2020,12/8/2019,426.03,,3/21/2017,621-403-9634,Name_196,,FirstName_196,LastName_196,,,,Address Unknown,6,5,0,1,6,8,1,4,3,Household Account,Individual,782-731-3233,Personal,Personal,,False,593-422-2214,False,32,,,,,,True,False,True,True,False,False,False,False,True,True,False,True,False,False,False,2132.39,537.36,1814.25,1778.46,338.08,114.96,1324.3,1846.54,57.88,user227655@yahoo.com%43616%1339%,197.68,81.56,388.49,945.79,17.57,48.44,32.88,LTY2OTK1MZ,"7796 Hill St, , FL 24962, USA",g4tsov7edf@example.com,302-950-1653,236-787-9872,64574
A0212,Account212,True,alt_user212@example.com,10/13/1952,Golden,False,COR,"Missing: Phone, Job Title, Salutation",1.0,True,INI,False,True,False,user212@example.com,False,False,True,False,8/13/2013,629.51,7/19/2016,3/18/2023,Male,15.1,Group_212,"303 View St, Seattle, WA 82775, USA",329-580-1859,"303 View St, Seattle, WA 82775, USA",329-580-1859,8/5/2013,24.86,0.0,5/8/2020,0.0,10/19/2022,7/4/2022,565.67,11/21/2023,2/11/2022,195-803-8244,Name_212,,FirstName_212,LastName_212,,,No Email Requested,,8,1,9,5,10,8,8,6,7,Household Account,Individual,326-817-2162,Personal,Work,,True,889-985-2381,False,2,,,,,,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,2890.55,142.55,133.05,602.77,797.84,1285.22,575.02,1305.81,47.91,user312617@yahoo.com%54785%2696%,39.69,127.33,83.36,546.54,74.72,46.84,156.31,LTC1NDEYOD,"871 Pine St, Chicago, MA 90649, USA",zyqprtujyz@example.com,367-451-2189,575-649-3676,75727
A0228,Account228,False,alt_user228@example.com,1/21/2006,Golden,True,COR,"Missing: Phone, Job Title, Salutation",13.5,False,NFC,True,True,True,user228@example.com,True,False,True,True,11/12/2015,1313.94,1/23/2016,11/3/2021,Male,4.15,Group_228,"9555 Pine St, Phoenix, TX 71157, USA",395-789-3521,"9555 Pine St, Phoenix, TX 71157, USA",395-789-3521,4/8/2015,1224.71,172.28,3/24/2020,1702.46,7/26/2021,2/27/2023,0.0,4/6/2023,12/19/2019,274-439-6484,Name_228,,FirstName_228,LastName_228,,,,Address Unknown,5,5,2,8,7,9,5,3,2,Household Account,Individual,985-169-6682,Personal,Work,Work,True,524-622-8741,False,2,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2115.27,713.3,931.59,1123.66,425.92,2456.53,956.45,207.33,6.84,user758577@yahoo.com%61647%3172%,144.24,63.38,279.78,991.78,148.47,91.35,18.6,MTEWMJAXMJ,"1399 Main St, Chicago, CO 44078, USA",cbxw7vdokz@example.com,597-536-9326,717-781-3164,20267
A0684,Account684,False,alt_user684@example.com,2/25/1995,Golden,False,FLF,,10.9,True,,True,True,False,user684@example.com,True,True,True,True,3/12/2012,654.19,11/14/2021,3/4/2021,Unspecified,18.59,Group_684,"3087 Oak St, Chicago, WA 24128, USA",516-463-8741,"3087 Oak St, Chicago, WA 24128, USA",516-463-8741,3/21/2021,1767.12,173.52,3/17/2022,947.34,12/22/2019,3/3/2019,0.0,9/4/2017,10/7/2019,960-893-9637,Name_684,,FirstName_684,LastName_684,,,,,6,0,1,7,1,4,5,2,5,Household Account,Individual,279-299-7822,Personal,Work,,True,657-332-1315,True,19,,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1076.16,278.96,738.65,2252.7,729.34,1880.26,1471.36,1785.99,22.18,user195588@yahoo.com%31225%7478%,42.88,182.91,357.82,442.3,96.42,107.96,113.04,NJC2MDEZMJ,"7778 Oak St, Phoenix, TX 94008, USA",fz6vos68si@example.com,469-739-2240,765-355-5037,87599
A0700,Account700,False,alt_user700@example.com,10/24/2004,Golden,False,FLF,,56.2,False,ILM,True,False,True,user700@example.com,False,True,True,True,1/27/2011,1443.22,8/21/2014,10/27/2020,Unspecified,32.15,,"4725 View St, Austin, FL 83145, USA",285-596-1583,"4725 View St, Austin, FL 83145, USA",285-596-1583,3/15/2013,0.0,928.26,8/25/2017,0.0,5/28/2022,4/13/2018,1281.2,11/1/2020,4/27/2022,635-426-8873,Name_700,,FirstName_700,LastName_700,,,,,0,3,9,2,5,10,10,6,10,Household Account,Individual,164-801-1112,Personal,Home,,True,799-558-7358,False,4,,,,,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,3006.88,946.54,376.83,2725.34,271.61,2770.89,856.29,454.79,54.4,user300733@yahoo.com%52972%4744%,186.24,131.14,232.63,307.77,128.49,53.84,264.32,NZAZMZQ5MZ,"9282 Main St, Boston, WA 49396, USA",sfkmdvufag@example.com,833-391-3994,916-733-2125,73271
A0716,Account716,True,alt_user716@example.com,7/13/1996,Golden,True,,All Contact Details Captured,28.4,True,COR,True,True,False,user716@example.com,False,True,True,True,9/17/2014,1686.58,10/1/2012,9/13/2024,Female,36.59,,"7623 Main St, Seattle, FL 48948, USA",346-855-8072,"7623 Main St, Seattle, FL 48948, USA",346-855-8072,9/19/2016,0.0,220.71,7/3/2020,909.36,2/15/2020,9/26/2020,235.74,,1/2/2023,453-357-7150,Name_716,,FirstName_716,LastName_716,,,,,7,10,10,4,1,5,2,8,0,Household Account,Individual,382-712-4579,Personal,Work,Home,True,954-545-6682,False,38,,,,,,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1576.94,148.29,501.27,1325.45,741.45,3892.59,1132.79,1092.72,51.67,user715817@yahoo.com%91595%7074%,16.88,42.04,388.29,238.87,144.04,67.67,79.42,MZQXMTQ3OD,"7098 Oak St, Phoenix, AZ 84771, USA",twcmzq63yz@example.com,980-106-8641,770-906-3957,16236
A0732,Account732,False,alt_user732@example.com,7/20/1984,Golden,False,ILB,"Missing: Phone, Job Title, Salutation",36.2,True,ILB,False,False,True,user732@example.com,False,True,False,True,1/7/2010,1253.14,2/10/2010,6/6/2021,Female,29.33,Group_732,"9351 Maple St, Phoenix, FL 91565, USA",851-894-1317,"9351 Maple St, Phoenix, FL 91565, USA",851-894-1317,6/28/2016,500.08,976.06,12/27/2022,0.0,10/25/2020,8/18/2017,1476.55,12/25/2020,10/21/2019,214-812-6775,Name_732,,FirstName_732,LastName_732,,,,Address Unknown,7,9,1,10,10,4,3,7,7,Household Account,Individual,185-536-2151,Personal,Personal,,False,928-197-2133,False,5,,,,,,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1923.17,278.59,518.17,2416.61,45.01,2702.34,46.76,345.02,0.62,user844590@yahoo.com%74369%6550%,188.9,157.89,382.33,228.55,37.27,11.05,278.64,MZI4ODC3ND,"9879 Pine St, , TX 21642, USA",plzwpmweqc@example.com,859-844-1314,375-450-7626,24729
A0748,Account748,False,alt_user748@example.com,12/10/1981,,False,,"Missing: Phone, Job Title, Salutation",3.5,True,ILB,True,True,False,user748@example.com,True,True,True,True,8/17/2011,1253.79,9/24/2021,7/18/2025,Male,44.51,Group_748,"5192 Lake St, Orlando, AZ 94554, USA",706-810-2011,"5192 Lake St, Orlando, AZ 94554, USA",706-810-2011,10/20/2018,1784.7,1404.65,11/11/2018,172.0,10/1/2023,2/29/2020,0.0,3/24/2017,4/22/2023,577-885-7079,Name_748,,FirstName_748,LastName_748,,,,Address Unknown,4,1,3,1,2,0,2,3,7,Household Account,Individual,662-464-6573,Personal,Work,,True,111-661-9337,False,39,,,,,,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,1464.7,960.91,1499.03,816.14,870.91,2283.84,781.83,758.55,20.64,user386462@yahoo.com%46514%3890%,130.97,86.72,399.91,980.08,67.5,88.16,265.51,LTY3NZEWOD,"1701 Main St, Orlando, MA 53237, USA",bcocjb1xxf@example.com,318-350-8287,718-462-5862,95428
A0764,Account764,True,alt_user764@example.com,7/4/1959,Golden,True,FLF,All Contact Details Captured,58.3,False,COR,False,False,False,user764@example.com,True,True,True,False,7/9/2019,1046.16,8/18/2024,3/5/2020,Male,36.12,Group_764,"1626 Maple St, Chicago, TX 70536, USA",992-747-5698,"1626 Maple St, Chicago, TX 70536, USA",992-747-5698,10/14/2015,198.32,1728.76,11/1/2020,1278.73,7/27/2020,2/7/2020,1385.24,3/15/2020,,659-929-3838,Name_764,,FirstName_764,LastName_764,,,,,3,7,9,0,7,1,0,1,5,Household Account,Individual,501-772-4534,Personal,Home,Home,True,511-644-4045,False,33,,,,,,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,4161.52,724.23,1567.8,340.09,633.57,2228.49,1404.35,1591.98,71.73,user249762@yahoo.com%35081%4795%,138.89,132.5,91.96,819.29,30.02,83.95,84.67,LTQZNJUZNT,"600 Main St, Chicago, IL 96698, USA",rsgiaqlx7b@example.com,682-589-1126,330-334-2111,41706
A0780,Account780,False,alt_user780@example.com,2/3/1975,,True,COR,"Missing: Phone, Job Title, Salutation",49.9,True,COR,False,False,False,user780@example.com,False,True,True,True,12/10/2019,1157.33,2/13/2014,8/8/2020,Unspecified,,Group_780,"5187 Maple St, Orlando, AZ 80268, USA",825-541-3627,"5187 Maple St, Orlando, AZ 80268, USA",825-541-3627,1/16/2017,990.61,948.45,6/17/2022,948.07,7/13/2021,3/27/2020,56.08,4/18/2021,4/13/2018,987-853-2569,Name_780,,FirstName_780,LastName_780,,,No Email Requested,Address Unknown,4,1,1,2,4,8,0,5,7,Household Account,Individual,806-978-6112,Personal,Home,,True,803-874-4509,True,36,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4937.49,380.61,1948.75,2738.39,1239.8,3535.96,1294.4,1006.37,23.42,user816411@yahoo.com%62854%8386%,179.75,71.14,19.45,403.12,145.53,114.87,68.0,MZKWODKYOD,"8664 View St, Austin, MA 85222, USA",tnuyuet5cd@example.com,295-202-6111,437-906-3130,75453
A0796,Account796,False,alt_user796@example.com,12/24/1996,Golden,True,,"Missing: Phone, Job Title, Salutation",48.7,True,COR,True,True,True,user796@example.com,True,True,True,True,10/22/2014,238.92,1/24/2012,11/14/2025,Male,1.51,,"7114 Lake St, , AZ 81517, USA",503-472-3361,"7114 Lake St, , AZ 81517, USA",503-472-3361,7/30/2019,994.44,1823.73,8/22/2022,1059.05,3/21/2024,7/8/2021,1452.27,8/20/2020,5/31/2019,455-546-5962,Name_796,,FirstName_796,LastName_796,,,,,10,0,8,5,1,6,3,10,10,Household Account,Individual,865-880-7353,Personal,Work,,True,855-930-3851,False,11,,,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,3368.56,194.8,1738.47,2649.19,36.87,1575.71,1070.97,489.36,99.45,user759261@yahoo.com%66093%2160%,150.38,46.85,269.73,636.54,4.26,120.53,164.96,LTI5ODKYOD,"7654 Pine St, Chicago, MA 98176, USA",7vnn1rzb8v@example.com,205-881-6862,156-545-4810,17423
A0812,Account812,True,alt_user812@example.com,8/28/1964,Golden,True,ILM,,19.7,True,FLF,True,True,False,user812@example.com,False,True,False,False,9/13/2022,1068.52,4/28/2024,1/17/2024,Female,41.49,Group_812,"9819 Maple St, Chicago, AZ 81637, USA",644-291-8002,"9819 Maple St, Chicago, AZ 81637, USA",644-291-8002,2/8/2020,1243.62,0.0,7/22/2023,0.0,12/15/2022,4/13/2018,1462.58,,6/12/2019,155-590-9984,Name_812,,FirstName_812,LastName_812,,,,,7,5,5,9,5,1,4,4,2,Household Account,Individual,716-571-7309,Personal,Work,Work,True,973-997-8369,False,8,,,,,,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,3383.18,950.59,550.36,1754.74,479.0,1203.46,201.46,684.71,45.39,user127719@yahoo.com%35423%5075%,82.08,7.98,16.68,114.27,52.35,139.59,120.44,NJQYNZUZNJ,"4584 Hill St, , IL 41929, USA",tvc9oowbbz@example.com,646-815-2580,362-263-7434,18593
A0826,Account826,True,alt_user826@example.com,5/5/1988,,True,,"Missing: Phone, Job Title, Salutation",58.1,False,INI,True,False,True,user826@example.com,False,False,True,True,10/24/2016,413.56,4/13/2014,6/12/2021,Unspecified,46.66,Group_826,"8867 Main St, , WA 36828, USA",414-238-6177,"8867 Main St, , WA 36828, USA",414-238-6177,8/7/2018,1415.87,1401.54,1/28/2018,1503.3,4/3/2023,6/7/2020,1814.24,7/10/2019,8/21/2021,209-987-4549,Name_826,,FirstName_826,LastName_826,,,,,4,3,5,7,0,10,3,0,1,Household Account,Individual,432-867-3243,Personal,Work,Work,True,701-647-3057,False,34,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1259.87,358.76,304.73,248.65,500.24,753.31,172.53,549.55,99.58,user086600@yahoo.com%24059%8702%,116.69,81.2,193.17,618.27,123.29,12.69,290.76,LTU3MZA5MT,"6040 Lake St, , MA 73359, USA",qwj7sfdjtk@example.com,474-550-4195,531-458-3714,78858
A0842,Account842,False,alt_user842@example.com,9/21/1955,Golden,True,COR,,8.6,True,ILM,False,True,True,user842@example.com,False,False,True,True,11/17/2016,303.43,9/6/2020,5/3/2020,Unspecified,23.54,Group_842,"9412 View St, Austin, AZ 16031, USA",878-452-2173,"9412 View St, Austin, AZ 16031, USA",878-452-2173,5/10/2020,138.05,363.56,8/18/2022,920.01,2/10/2022,8/25/2021,344.76,,1/3/2022,393-160-3092,Name_842,,FirstName_842,LastName_842,,,No Email Requested,Family Receives Mailing,9,5,5,1,10,9,4,2,9,Household Account,Individual,567-524-8308,Personal,Personal,,True,540-599-3986,True,22,,,,,,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,3712.7,124.38,1537.71,1912.52,1718.36,2150.89,929.41,1545.73,2.69,user046260@yahoo.com%14485%1845%,137.68,77.06,3.02,969.44,75.25,11.58,96.58,NTK1MDG3NZ,"137 Lake St, Orlando, MA 66321, USA",j0vse0sx3k@example.com,666-280-2776,881-452-9298,37963
A0858,Account858,True,alt_user858@example.com,8/8/1952,,False,FLF,All Contact Details Captured,26.2,True,COR,True,True,True,user858@example.com,True,False,True,True,2/23/2021,558.14,10/17/2010,4/6/2023,Unspecified,45.63,Group_858,"8607 Main St, Phoenix, WA 88970, USA",854-928-1925,"8607 Main St, Phoenix, WA 88970, USA",854-928-1925,7/2/2020,1193.02,397.11,9/8/2022,599.48,10/13/2022,6/20/2018,599.15,1/19/2022,12/20/2023,113-116-9349,Name_858,,FirstName_858,LastName_858,,,,,4,0,3,4,0,8,8,6,8,Household Account,Individual,270-306-6577,Personal,Personal,Work,True,238-560-2330,False,49,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3035.47,827.88,8.31,178.55,896.76,3907.2,149.73,551.09,7.44,user082575@yahoo.com%92292%6431%,50.83,84.3,110.71,62.33,145.21,77.57,135.24,NZU3MJCYNT,"2183 Main St, Boston, CO 85189, USA",ge7ox3uzmj@example.com,130-811-2257,499-489-2352,86240
A0874,Account874,True,alt_user874@example.com,12/10/1979,Golden,False,,"Missing: Phone, Email, Job Title, Salutation",26.4,False,ILM,True,False,True,user874@example.com,False,True,True,True,1/19/2021,527.13,10/6/2022,2/19/2021,Male,44.23,,"6252 Pine St, Denver, WA 91053, USA",388-743-5362,"6252 Pine St, Denver, WA 91053, USA",388-743-5362,11/21/2020,1617.53,1586.99,9/14/2021,1604.73,4/7/2022,9/28/2023,0.0,,,366-171-4241,Name_874,,FirstName_874,LastName_874,,,No Email Requested,,5,7,2,5,7,6,6,1,5,Household Account,Individual,213-364-7002,Personal,Personal,,True,926-652-6877,False,40,,,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,4104.66,861.17,18.17,1306.83,313.28,3367.74,609.52,1165.65,76.94,user208094@yahoo.com%98464%7338%,75.8,68.37,230.09,562.23,13.25,143.75,235.95,LTEXNJA2MD,"2738 Pine St, Chicago, MA 53485, USA",or33sd8yzv@example.com,715-264-6447,294-195-7176,27649
